net,length_um
_06604_,44.7µm
net199,44.68µm
net293,44.68µm
_06490_,44.63µm
_07031_,44.63µm
_00577_,44.6µm
_10076_,44.6µm
_08027_,44.58µm
_04876_,44.54µm
_07925_,44.52µm
term_mid\[22\],44.42µm
_01369_,44.39µm
_07640_,44.38µm
_00394_,44.365µm
_07964_,44.34µm
_06728_,44.3µm
_06889_,44.28µm
_08082_,44.28µm
_07784_,44.22µm
_06659_,44.2µm
_05523_,44.18µm
net1118,44.18µm
_05223_,44.12µm
_09546_,44.1µm
net323,44.06µm
_06623_,44.04µm
_03037_,43.94µm
net257,43.88µm
_08693_,43.86µm
clknet_leaf_7_clk,43.84µm
_07868_,43.82µm
_06135_,43.81µm
_00915_,43.78µm
_03147_,43.77µm
_00708_,43.76µm
_09000_,43.74µm
_00894_,43.64µm
_03881_,43.62µm
_05271_,43.62µm
_03260_,43.59µm
_03035_,43.58µm
net1382,43.54µm
a_h\[5\],43.5µm
_02728_,43.42µm
net74,43.42µm
_03829_,43.37µm
_02745_,43.36µm
_09124_,43.36µm
_04198_,43.33µm
_04629_,43.32µm
_02055_,43.29µm
_03756_,43.28µm
_03432_,43.26µm
_05910_,43.25µm
_06846_,43.24µm
_01458_,43.23µm
_05840_,43.22µm
_03774_,43.2µm
_03009_,43.18µm
_04947_,43.18µm
_03959_,43.16µm
_05446_,43.16µm
_02115_,43.14µm
term_low\[21\],43.14µm
_07565_,43.135µm
_08247_,43.11µm
_01454_,43.105µm
_03346_,43µm
_05652_,42.99µm
_00505_,42.96µm
_03170_,42.96µm
_06697_,42.96µm
_02623_,42.9µm
net334,42.86µm
_05600_,42.84µm
_08299_,42.84µm
_04427_,42.8µm
_05885_,42.8µm
_02347_,42.78µm
_05137_,42.76µm
_07353_,42.76µm
_04223_,42.72µm
_03840_,42.71µm
_02567_,42.7µm
_04843_,42.7µm
net144,42.7µm
_08727_,42.69µm
net954,42.68µm
_07241_,42.66µm
_07678_,42.655µm
net359,42.64µm
_01131_,42.58µm
_07621_,42.575µm
_02056_,42.54µm
_03321_,42.52µm
_08092_,42.52µm
_00569_,42.48µm
_02906_,42.46µm
net159,42.46µm
_07152_,42.44µm
_07812_,42.44µm
_02101_,42.42µm
_02694_,42.42µm
_03696_,42.4µm
_09905_,42.38µm
_01052_,42.34µm
_05354_,42.33µm
_01205_,42.3µm
_07287_,42.28µm
_06901_,42.25µm
_09403_,42.23µm
_00733_,42.22µm
_06130_,42.21µm
_02467_,42.18µm
_06186_,42.18µm
_07498_,42.18µm
_07644_,42.16µm
_02937_,42.12µm
_00186_,42.105µm
_09114_,42.08µm
net1057,42.08µm
_08168_,42.06µm
_03697_,42.05µm
net1082,42.02µm
_08520_,41.98µm
_09938_,41.92µm
net226,41.92µm
_06220_,41.88µm
_08776_,41.88µm
_06894_,41.8µm
_06691_,41.78µm
_08875_,41.77µm
_02289_,41.73µm
_05553_,41.72µm
_03762_,41.68µm
_01233_,41.56µm
_04461_,41.56µm
_00187_,41.545µm
_02671_,41.54µm
_02695_,41.54µm
_07407_,41.52µm
net849,41.52µm
_02762_,41.5µm
_03459_,41.5µm
_03702_,41.46µm
_04946_,41.46µm
_04544_,41.455µm
_09082_,41.44µm
_02873_,41.4µm
_06252_,41.38µm
_05922_,41.36µm
_03691_,41.34µm
_09415_,41.33µm
_09099_,41.28µm
_08057_,41.26µm
_07906_,41.18µm
_06221_,41.17µm
_06481_,41.08µm
_05466_,41.04µm
net308,41.02µm
_06455_,40.98µm
_02655_,40.9µm
_03866_,40.88µm
_04655_,40.82µm
_01200_,40.81µm
_06578_,40.81µm
_08209_,40.81µm
_09204_,40.8µm
_08616_,40.74µm
_09033_,40.72µm
_04776_,40.68µm
_03587_,40.62µm
_07647_,40.62µm
_00059_,40.6µm
_01358_,40.56µm
_06079_,40.525µm
_07128_,40.5µm
clknet_leaf_22_clk,40.5µm
_00066_,40.485µm
net1093,40.44µm
_04303_,40.42µm
_08116_,40.42µm
_09412_,40.42µm
net342,40.4µm
net1113,40.4µm
_04767_,40.32µm
_08969_,40.32µm
_09551_,40.3µm
_00895_,40.28µm
_05506_,40.28µm
_02858_,40.26µm
_05526_,40.26µm
clknet_leaf_55_clk,40.24µm
_00583_,40.18µm
_05871_,40.18µm
_00107_,40.165µm
_09726_,40.15µm
_00460_,40.14µm
_03347_,40.14µm
_03565_,40.14µm
_05056_,40.08µm
_05329_,40.08µm
_05362_,40.04µm
_02512_,40.02µm
_05533_,40µm
_09125_,39.99µm
_02483_,39.94µm
_04604_,39.89µm
_08929_,39.86µm
_00269_,39.785µm
_07622_,39.78µm
p_hl\[1\],39.78µm
net251,39.77µm
_04811_,39.74µm
_03844_,39.72µm
_07777_,39.72µm
_03612_,39.68µm
_05453_,39.66µm
_06607_,39.66µm
_07834_,39.66µm
_02862_,39.62µm
_02891_,39.62µm
_09628_,39.56µm
term_mid\[25\],39.49µm
net287,39.49µm
_01669_,39.45µm
_02939_,39.44µm
_07770_,39.43µm
_02351_,39.4µm
_03089_,39.4µm
_03904_,39.4µm
_04416_,39.4µm
_07421_,39.4µm
_04732_,39.38µm
net457,39.36µm
_10170_,39.35µm
_02600_,39.3µm
_03117_,39.3µm
_07392_,39.3µm
_06298_,39.27µm
_04997_,39.24µm
_08382_,39.24µm
_00074_,39.225µm
_06204_,39.2µm
_09796_,39.2µm
_03159_,39.16µm
_00592_,39.12µm
_05031_,39.12µm
_07272_,39.11µm
_09549_,39.1µm
_07843_,39.08µm
_00801_,39.04µm
_01520_,39.04µm
_03203_,39.02µm
_06630_,39µm
_05288_,38.98µm
_00594_,38.94µm
_01189_,38.94µm
_05601_,38.94µm
_08817_,38.94µm
net1162,38.94µm
_03458_,38.92µm
_05004_,38.9µm
_02898_,38.88µm
_09958_,38.88µm
_10044_,38.88µm
_00181_,38.865µm
_02729_,38.84µm
_02586_,38.82µm
_08083_,38.82µm
_04845_,38.8µm
_05050_,38.8µm
_01914_,38.78µm
_03507_,38.78µm
_05023_,38.74µm
_09797_,38.74µm
_05834_,38.72µm
_07416_,38.67µm
_02843_,38.66µm
net817,38.64µm
_06858_,38.62µm
_04409_,38.58µm
_09761_,38.58µm
_00526_,38.52µm
_00309_,38.485µm
_03772_,38.48µm
_02441_,38.46µm
_07015_,38.46µm
_09770_,38.46µm
_01254_,38.445µm
_05850_,38.44µm
_07286_,38.44µm
_07634_,38.42µm
_03647_,38.4µm
_09283_,38.4µm
_00707_,38.38µm
_03178_,38.38µm
_09131_,38.38µm
_04554_,38.36µm
_09073_,38.36µm
_06888_,38.32µm
_04556_,38.24µm
_01407_,38.2µm
_02247_,38.18µm
_09815_,38.18µm
_06644_,38.14µm
_04708_,38.12µm
_08093_,38.12µm
_03394_,38.08µm
_06794_,38.06µm
_02015_,38.04µm
_04670_,38.02µm
_02978_,37.98µm
_05021_,37.96µm
_06479_,37.915µm
_05853_,37.88µm
net185,37.88µm
_01060_,37.86µm
_07405_,37.86µm
clknet_leaf_29_clk,37.86µm
_05706_,37.84µm
clknet_leaf_59_clk,37.78µm
net902,37.78µm
_06744_,37.74µm
_07752_,37.74µm
a_l\[6\],37.74µm
_09910_,37.71µm
_06540_,37.7µm
_07507_,37.68µm
_03278_,37.66µm
term_mid\[24\],37.66µm
b_h\[14\],37.65µm
_03119_,37.64µm
_09722_,37.64µm
_03440_,37.59µm
_05660_,37.59µm
_08052_,37.58µm
_09473_,37.56µm
_06068_,37.52µm
_03703_,37.5µm
_08876_,37.48µm
_09380_,37.48µm
_06775_,37.42µm
_01321_,37.38µm
_05567_,37.35µm
_03039_,37.32µm
_03652_,37.3µm
_06832_,37.3µm
_06062_,37.29µm
_05486_,37.27µm
_00771_,37.24µm
_04358_,37.18µm
_02755_,37.12µm
_00724_,37.1µm
_08055_,37.08µm
_02643_,37.02µm
_02390_,37µm
_03882_,37µm
_07547_,37µm
_07766_,37µm
_02485_,36.98µm
_04798_,36.96µm
_07664_,36.92µm
_00743_,36.9µm
_04058_,36.9µm
clknet_leaf_41_clk,36.9µm
_07047_,36.885µm
_05610_,36.86µm
_08856_,36.86µm
_02560_,36.84µm
_04844_,36.82µm
_05006_,36.82µm
_05568_,36.82µm
_00527_,36.8µm
_06566_,36.785µm
_05565_,36.78µm
_05874_,36.76µm
_10019_,36.74µm
_08221_,36.64µm
_10004_,36.64µm
_05193_,36.62µm
_00294_,36.605µm
_01120_,36.6µm
_03773_,36.6µm
_02738_,36.58µm
_02271_,36.56µm
_04734_,36.54µm
_01161_,36.52µm
_01639_,36.52µm
_04381_,36.52µm
net418,36.52µm
_03175_,36.5µm
_08653_,36.5µm
_08395_,36.48µm
_10162_,36.48µm
_03008_,36.47µm
_00845_,36.44µm
_02803_,36.42µm
_06070_,36.42µm
_07879_,36.38µm
p_ll\[26\],36.36µm
_05289_,36.34µm
_07267_,36.3µm
_04940_,36.28µm
_07986_,36.28µm
net909,36.26µm
_06472_,36.24µm
_00927_,36.22µm
_06614_,36.22µm
_09885_,36.22µm
_09437_,36.2µm
_09621_,36.2µm
_07433_,36.19µm
_09889_,36.18µm
p_ll_pipe\[7\],36.18µm
_08819_,36.12µm
a_h\[9\],36.1µm
_00748_,36.08µm
_00783_,36.08µm
_04434_,36.08µm
_07508_,36.08µm
_05532_,36.07µm
_01207_,36.06µm
_03533_,36.03µm
_03981_,36.02µm
net381,35.975µm
_03516_,35.94µm
_03011_,35.9µm
_05639_,35.86µm
_07703_,35.84µm
_09382_,35.82µm
_00525_,35.78µm
_05464_,35.77µm
_05826_,35.75µm
_08723_,35.75µm
_03690_,35.74µm
_00536_,35.66µm
_07761_,35.66µm
_09692_,35.66µm
_02936_,35.64µm
_01013_,35.62µm
_07934_,35.62µm
_05868_,35.6µm
_02615_,35.58µm
_07898_,35.575µm
_03727_,35.56µm
_08426_,35.56µm
_08965_,35.56µm
_03197_,35.54µm
_06645_,35.54µm
_03653_,35.52µm
_10144_,35.46µm
_02658_,35.44µm
_05452_,35.44µm
net176,35.44µm
_02650_,35.42µm
_03857_,35.38µm
_06315_,35.38µm
_04503_,35.36µm
_08857_,35.36µm
_10067_,35.36µm
_03088_,35.34µm
_03150_,35.32µm
_02886_,35.3µm
_02707_,35.27µm
_09018_,35.26µm
_04933_,35.25µm
_01179_,35.22µm
_07521_,35.22µm
_08597_,35.195µm
_04214_,35.19µm
_00507_,35.16µm
_02664_,35.14µm
_05833_,35.135µm
_02389_,35.1µm
_05825_,35.1µm
_02519_,35.08µm
_07936_,35.08µm
_05144_,35.06µm
_00782_,35.05µm
_04017_,35.04µm
_05253_,35.04µm
_08472_,35.04µm
_09313_,35.04µm
_09174_,35.03µm
_04451_,34.98µm
_08635_,34.98µm
_02182_,34.96µm
_05428_,34.96µm
_05928_,34.96µm
_04586_,34.94µm
_06012_,34.94µm
net1424,34.93µm
_03642_,34.92µm
_02372_,34.86µm
_01195_,34.84µm
net423,34.81µm
_03449_,34.8µm
net309,34.8µm
_04450_,34.78µm
_09494_,34.74µm
net352,34.71µm
_02095_,34.7µm
_02114_,34.68µm
_02922_,34.68µm
_08310_,34.68µm
_03268_,34.66µm
_05094_,34.66µm
_09296_,34.64µm
_00790_,34.62µm
_02176_,34.6µm
_05510_,34.58µm
_06120_,34.58µm
_08163_,34.58µm
_05408_,34.56µm
_01339_,34.54µm
_05226_,34.52µm
_06592_,34.52µm
_04551_,34.5µm
_01961_,34.48µm
_07453_,34.48µm
net453,34.48µm
_08517_,34.46µm
net358,34.46µm
_04295_,34.44µm
_04913_,34.44µm
_02183_,34.42µm
_09462_,34.42µm
_05207_,34.4µm
_04784_,34.36µm
_04490_,34.32µm
p_lh\[13\],34.31µm
_02370_,34.3µm
_07522_,34.3µm
_08405_,34.28µm
_05728_,34.26µm
_04672_,34.25µm
net330,34.25µm
_08946_,34.24µm
_04550_,34.21µm
_07535_,34.2µm
_07697_,34.2µm
_04627_,34.16µm
_00864_,34.14µm
_01984_,34.14µm
_03512_,34.1µm
_02035_,34.08µm
_05517_,34.08µm
_10127_,34.08µm
_04707_,34.07µm
_09402_,34.06µm
_00537_,34.04µm
_06994_,34.04µm
net265,34.04µm
_07694_,34.02µm
_03563_,34µm
_08853_,34µm
_01901_,33.98µm
_03650_,33.98µm
_06774_,33.94µm
_10073_,33.94µm
net427,33.94µm
_09219_,33.92µm
net30,33.92µm
_05093_,33.9µm
_05376_,33.88µm
net955,33.86µm
_00189_,33.845µm
net279,33.82µm
net843,33.82µm
_08722_,33.795µm
net213,33.78µm
_01037_,33.76µm
_09295_,33.755µm
_05399_,33.74µm
_05903_,33.74µm
_05916_,33.74µm
_08227_,33.74µm
_09817_,33.725µm
_10092_,33.7µm
_04320_,33.68µm
_04261_,33.67µm
_04800_,33.66µm
_05989_,33.65µm
_02216_,33.62µm
_05909_,33.6µm
_05640_,33.58µm
_08290_,33.57µm
_04756_,33.54µm
_06301_,33.52µm
_09169_,33.46µm
_01928_,33.44µm
_07947_,33.44µm
_04754_,33.42µm
_07691_,33.42µm
_09688_,33.41µm
_07831_,33.4µm
_07483_,33.38µm
_08110_,33.36µm
_00554_,33.34µm
_04626_,33.34µm
net335,33.34µm
_07292_,33.32µm
_09431_,33.32µm
_04829_,33.31µm
_04174_,33.28µm
_03599_,33.24µm
_10106_,33.24µm
_00987_,33.18µm
_08253_,33.18µm
_05496_,33.16µm
_09845_,33.155µm
_06449_,33.15µm
_05712_,33.135µm
_07632_,33.12µm
_03931_,33.1µm
_05726_,33.1µm
_03377_,33.06µm
_07469_,33.02µm
_02612_,33µm
_05495_,32.99µm
_01367_,32.98µm
_05921_,32.96µm
_08149_,32.94µm
_03149_,32.92µm
net1426,32.92µm
_09826_,32.91µm
_00593_,32.88µm
_02524_,32.86µm
_07059_,32.84µm
_07870_,32.84µm
_08425_,32.84µm
_00266_,32.82µm
_05170_,32.8µm
_09787_,32.8µm
_00458_,32.78µm
_10095_,32.76µm
_03311_,32.74µm
_06934_,32.73µm
_09250_,32.725µm
_08211_,32.7µm
_03131_,32.68µm
_04019_,32.66µm
_04693_,32.66µm
_08833_,32.66µm
_04348_,32.64µm
_04428_,32.64µm
_08043_,32.62µm
_02815_,32.6µm
_03749_,32.6µm
_05213_,32.6µm
_07108_,32.56µm
term_high\[49\],32.56µm
_08301_,32.52µm
net322,32.52µm
_03709_,32.5µm
_04220_,32.5µm
_07074_,32.5µm
_00370_,32.485µm
_06765_,32.485µm
_08676_,32.48µm
_03924_,32.42µm
_04986_,32.42µm
_03309_,32.4µm
_01490_,32.36µm
_02086_,32.35µm
_02657_,32.35µm
_04630_,32.34µm
_08564_,32.34µm
_05550_,32.32µm
_07555_,32.32µm
_03072_,32.3µm
_03108_,32.3µm
_10053_,32.28µm
net331,32.28µm
net180,32.24µm
_02562_,32.2µm
_06769_,32.19µm
term_mid\[20\],32.19µm
_08240_,32.18µm
_09290_,32.18µm
_07006_,32.17µm
_09194_,32.135µm
_03856_,32.12µm
_07129_,32.08µm
_04694_,32.06µm
_07642_,32.04µm
_04392_,32.02µm
p_ll_pipe\[15\],32µm
net311,31.995µm
_00595_,31.98µm
_04625_,31.96µm
_07511_,31.96µm
_02091_,31.95µm
_03963_,31.94µm
_07990_,31.94µm
_04741_,31.92µm
_03663_,31.9µm
_04087_,31.9µm
_04777_,31.9µm
_08518_,31.9µm
_03662_,31.88µm
_07408_,31.86µm
_06729_,31.82µm
_08770_,31.82µm
_09779_,31.82µm
_00608_,31.8µm
_01366_,31.8µm
_01326_,31.79µm
_02804_,31.79µm
_05274_,31.78µm
_06138_,31.775µm
_05033_,31.76µm
_05708_,31.76µm
_01252_,31.74µm
_08473_,31.74µm
_07114_,31.73µm
net266,31.73µm
_05303_,31.72µm
_04788_,31.71µm
_01505_,31.7µm
p_ll_pipe\[29\],31.7µm
_06439_,31.69µm
_08909_,31.68µm
_01270_,31.64µm
_01306_,31.64µm
_07438_,31.62µm
_08840_,31.62µm
_04225_,31.61µm
_05727_,31.6µm
_07450_,31.6µm
_07258_,31.585µm
_04596_,31.58µm
_07067_,31.54µm
_01479_,31.52µm
_02022_,31.52µm
_02688_,31.52µm
_04673_,31.52µm
_00681_,31.5µm
_00818_,31.5µm
_06770_,31.5µm
_08535_,31.5µm
_09685_,31.48µm
_09626_,31.465µm
_05036_,31.46µm
_05487_,31.46µm
_09851_,31.46µm
_02885_,31.44µm
_08680_,31.44µm
_04791_,31.42µm
_06105_,31.4µm
_04642_,31.39µm
_02605_,31.38µm
_04608_,31.38µm
_04846_,31.38µm
net446,31.38µm
_06033_,31.36µm
_08304_,31.29µm
_00474_,31.28µm
_05155_,31.28µm
_09786_,31.28µm
_06680_,31.275µm
_03240_,31.26µm
net1158,31.26µm
_07939_,31.24µm
_08205_,31.22µm
_06023_,31.2µm
_07803_,31.2µm
_09325_,31.2µm
_10008_,31.2µm
_00763_,31.18µm
_05261_,31.18µm
_02034_,31.16µm
_05915_,31.16µm
_07600_,31.16µm
_09707_,31.16µm
_00038_,31.125µm
_00452_,31.12µm
_05924_,31.12µm
_09512_,31.12µm
_00270_,31.1µm
_03081_,31.1µm
_04353_,31.08µm
_06898_,31.08µm
_04952_,31.06µm
_05707_,31.04µm
_05999_,31.04µm
_09176_,31.04µm
_09904_,31.04µm
_07709_,30.98µm
_03315_,30.96µm
_05598_,30.96µm
_07460_,30.95µm
_09614_,30.94µm
_09369_,30.92µm
_03161_,30.9µm
_05566_,30.9µm
_05019_,30.88µm
_07857_,30.88µm
_07623_,30.86µm
_00729_,30.85µm
_08278_,30.84µm
_10071_,30.84µm
_05758_,30.81µm
_02329_,30.8µm
_03958_,30.8µm
_07842_,30.8µm
_10177_,30.8µm
_07491_,30.78µm
_09326_,30.78µm
_01317_,30.77µm
_04393_,30.76µm
_09224_,30.76µm
_02255_,30.74µm
_04365_,30.74µm
_09766_,30.74µm
_01295_,30.72µm
_02288_,30.72µm
_09244_,30.72µm
_00378_,30.68µm
p_hl\[13\],30.66µm
_00395_,30.645µm
_06406_,30.64µm
_09333_,30.635µm
_01357_,30.62µm
_05163_,30.62µm
_08206_,30.62µm
_09151_,30.62µm
net238,30.62µm
_07376_,30.605µm
_02530_,30.6µm
_06998_,30.56µm
term_mid\[34\],30.56µm
_09788_,30.53µm
_04070_,30.48µm
_05111_,30.46µm
_05649_,30.44µm
_01014_,30.42µm
_05976_,30.42µm
_00847_,30.4µm
_04509_,30.39µm
_10125_,30.38µm
_00858_,30.36µm
_04752_,30.36µm
net1119,30.36µm
net138,30.345µm
_07424_,30.34µm
_08986_,30.34µm
_06355_,30.32µm
_01774_,30.305µm
_01030_,30.3µm
_02957_,30.28µm
_04487_,30.28µm
_04688_,30.28µm
_09771_,30.28µm
_03839_,30.26µm
_02533_,30.25µm
_00412_,30.22µm
_07423_,30.22µm
_00524_,30.2µm
_03310_,30.2µm
p_hl\[15\],30.2µm
_00744_,30.18µm
_08109_,30.18µm
_00937_,30.175µm
_03891_,30.16µm
_04605_,30.16µm
_07789_,30.16µm
_08063_,30.16µm
net1362,30.16µm
_02908_,30.14µm
_03569_,30.12µm
_07269_,30.12µm
_06137_,30.1µm
_07912_,30.1µm
_02170_,30.08µm
_06233_,30.08µm
_06580_,30.08µm
_08280_,30.08µm
_10005_,30.04µm
_09824_,30.03µm
_03725_,30.02µm
net179,30.02µm
_01028_,30µm
_06555_,30µm
_08937_,30µm
_02529_,29.98µm
_02835_,29.98µm
_03218_,29.98µm
_02038_,29.96µm
_09811_,29.96µm
net983,29.96µm
_01193_,29.93µm
_01883_,29.92µm
_06615_,29.92µm
_08270_,29.92µm
_10070_,29.92µm
_00664_,29.9µm
_03330_,29.9µm
_03113_,29.88µm
_08784_,29.88µm
_01506_,29.86µm
_02349_,29.86µm
_07696_,29.86µm
_05134_,29.84µm
_08997_,29.84µm
_02017_,29.82µm
net70,29.82µm
net1395,29.82µm
_08156_,29.81µm
_00542_,29.8µm
_07242_,29.78µm
_08614_,29.78µm
p_hl\[0\],29.76µm
_03970_,29.75µm
_07995_,29.74µm
_08633_,29.73µm
_02733_,29.72µm
_03421_,29.72µm
_07830_,29.72µm
_09381_,29.72µm
_01529_,29.7µm
_08418_,29.7µm
_08880_,29.7µm
_01232_,29.68µm
_05841_,29.675µm
_03133_,29.66µm
_01539_,29.63µm
_06037_,29.62µm
_00607_,29.6µm
_05125_,29.6µm
_00578_,29.58µm
_00702_,29.58µm
_06179_,29.58µm
_08324_,29.58µm
_05861_,29.56µm
_06816_,29.56µm
_02376_,29.545µm
_02235_,29.54µm
_09513_,29.54µm
_01183_,29.5µm
_03673_,29.5µm
_05749_,29.5µm
_04988_,29.49µm
_02882_,29.46µm
_05312_,29.46µm
net282,29.44µm
_07987_,29.425µm
_00940_,29.4µm
_06524_,29.4µm
_09937_,29.4µm
_00614_,29.395µm
_06163_,29.38µm
net1319,29.38µm
_00548_,29.365µm
_06008_,29.36µm
term_low\[22\],29.36µm
_00589_,29.34µm
_02618_,29.34µm
_03261_,29.34µm
_08691_,29.34µm
_00067_,29.325µm
_03253_,29.315µm
_03152_,29.3µm
_07211_,29.3µm
net1029,29.3µm
_00823_,29.28µm
_02822_,29.28µm
_02585_,29.26µm
_03646_,29.26µm
_04335_,29.26µm
_05055_,29.26µm
_01215_,29.24µm
_02368_,29.24µm
_08327_,29.24µm
_03004_,29.23µm
_05421_,29.23µm
_01417_,29.22µm
_04094_,29.22µm
_04420_,29.22µm
_04737_,29.22µm
_09191_,29.22µm
_00346_,29.205µm
_04209_,29.2µm
net1098,29.2µm
_03187_,29.19µm
_09762_,29.18µm
_05263_,29.16µm
_05493_,29.16µm
_06586_,29.16µm
_07089_,29.16µm
clknet_leaf_3_clk,29.16µm
clknet_leaf_27_clk,29.16µm
_00907_,29.14µm
_09248_,29.14µm
_00618_,29.12µm
_01271_,29.12µm
_05792_,29.12µm
_05596_,29.09µm
_06119_,29.08µm
_03782_,29.05µm
_07199_,29.04µm
_08553_,29.04µm
_02996_,29.02µm
_09890_,29.02µm
_01962_,29µm
_02889_,29µm
_04727_,29µm
_05806_,29µm
_10121_,29µm
_06766_,28.98µm
_08380_,28.96µm
net441,28.96µm
_05432_,28.94µm
net1377,28.94µm
_04958_,28.93µm
_07153_,28.92µm
_07841_,28.92µm
_09122_,28.92µm
_03548_,28.88µm
_05334_,28.88µm
_08000_,28.88µm
_05321_,28.86µm
_07996_,28.86µm
_04274_,28.84µm
_07182_,28.84µm
_08928_,28.84µm
p_lh\[21\],28.84µm
_05417_,28.82µm
_09763_,28.82µm
_02640_,28.8µm
_04488_,28.8µm
_07415_,28.8µm
_08938_,28.78µm
_09932_,28.78µm
_03715_,28.76µm
_05215_,28.76µm
_01452_,28.74µm
_05658_,28.74µm
_03720_,28.72µm
_05642_,28.72µm
_01719_,28.7µm
net466,28.7µm
_05458_,28.68µm
_09335_,28.68µm
_00636_,28.66µm
_04654_,28.66µm
_05116_,28.66µm
_09137_,28.66µm
_05254_,28.64µm
_09182_,28.64µm
_08867_,28.62µm
_09556_,28.62µm
_01316_,28.6µm
_06538_,28.6µm
_08983_,28.6µm
net841,28.6µm
_04060_,28.58µm
_06029_,28.56µm
_08226_,28.545µm
_04635_,28.5µm
_06742_,28.5µm
net448,28.5µm
p_lh\[20\],28.495µm
_05743_,28.48µm
_02938_,28.46µm
_07133_,28.46µm
_05176_,28.44µm
_09436_,28.44µm
_06254_,28.43µm
_03222_,28.42µm
_04352_,28.42µm
_09037_,28.42µm
_09873_,28.39µm
_03862_,28.38µm
_06721_,28.38µm
_08726_,28.365µm
_05862_,28.34µm
_06090_,28.34µm
_09357_,28.34µm
_02153_,28.32µm
_06002_,28.31µm
_09173_,28.3µm
_04813_,28.26µm
_01036_,28.24µm
_05480_,28.22µm
_04288_,28.2µm
_06474_,28.2µm
_04268_,28.18µm
_08277_,28.18µm
_09289_,28.17µm
_08837_,28.16µm
_10141_,28.16µm
_05767_,28.14µm
p_ll\[27\],28.14µm
_07027_,28.12µm
_07111_,28.12µm
_07855_,28.12µm
p_lh\[31\],28.12µm
_01184_,28.1µm
_09844_,28.1µm
_04195_,28.07µm
_01473_,28.04µm
_04357_,28.04µm
_05172_,28.04µm
_02607_,28.03µm
_00682_,28µm
_03528_,28µm
_01938_,27.98µm
_03495_,27.96µm
_05837_,27.96µm
_06986_,27.96µm
_08960_,27.96µm
_08636_,27.94µm
_09981_,27.93µm
_06034_,27.92µm
_08271_,27.92µm
_02629_,27.91µm
_02177_,27.9µm
_03511_,27.9µm
p_hl\[14\],27.9µm
net20,27.9µm
net959,27.9µm
_01728_,27.88µm
_02831_,27.88µm
_03139_,27.86µm
_08672_,27.83µm
_09074_,27.82µm
_02323_,27.815µm
_09780_,27.8µm
net1184,27.8µm
_08971_,27.78µm
_05934_,27.76µm
_01947_,27.74µm
_03020_,27.74µm
_09375_,27.72µm
_02328_,27.71µm
_05606_,27.7µm
_02852_,27.68µm
_02119_,27.67µm
_02578_,27.66µm
_02383_,27.64µm
_00499_,27.62µm
_04071_,27.62µm
_04399_,27.62µm
_06040_,27.62µm
_07681_,27.62µm
_08785_,27.62µm
_06624_,27.6µm
_03304_,27.58µm
_03592_,27.56µm
_03649_,27.56µm
_06172_,27.56µm
_07284_,27.56µm
_02334_,27.54µm
_02553_,27.54µm
_06762_,27.54µm
_07636_,27.54µm
_08282_,27.52µm
_10080_,27.52µm
_09170_,27.5µm
_09900_,27.5µm
_01011_,27.48µm
_02826_,27.48µm
_07165_,27.48µm
_08561_,27.46µm
_10112_,27.46µm
_02736_,27.44µm
_06069_,27.42µm
_06651_,27.42µm
_09468_,27.42µm
_01166_,27.4µm
_07564_,27.4µm
_08291_,27.4µm
_09554_,27.4µm
_03050_,27.38µm
_07881_,27.38µm
_04597_,27.36µm
_08036_,27.36µm
_08308_,27.36µm
_01251_,27.34µm
_02866_,27.34µm
_04189_,27.34µm
_06658_,27.34µm
_05796_,27.32µm
_07860_,27.32µm
_02739_,27.31µm
_02484_,27.3µm
_06277_,27.3µm
term_low\[27\],27.3µm
net447,27.3µm
_09093_,27.26µm
_02169_,27.24µm
_02740_,27.24µm
_04470_,27.24µm
_06916_,27.24µm
_09215_,27.24µm
_01748_,27.22µm
_05394_,27.22µm
_09234_,27.22µm
_02973_,27.2µm
net249,27.2µm
_01085_,27.19µm
_08295_,27.18µm
_02316_,27.16µm
_02990_,27.14µm
_03640_,27.14µm
_08020_,27.14µm
_08468_,27.14µm
_08516_,27.14µm
_02884_,27.12µm
_08933_,27.12µm
_09609_,27.12µm
_02109_,27.1µm
_03504_,27.1µm
_00295_,27.085µm
_07181_,27.08µm
_08847_,27.08µm
_09976_,27.075µm
_01029_,27.04µm
_03357_,27.04µm
_00585_,27.02µm
_03480_,27.02µm
_01318_,27.005µm
_00617_,27µm
_01054_,27µm
_02626_,27µm
_03255_,27µm
_04338_,27µm
a_h\[7\],27µm
term_mid\[26\],27µm
_05838_,26.98µm
_08155_,26.98µm
_04904_,26.96µm
_05471_,26.96µm
_09619_,26.96µm
_05930_,26.94µm
_07781_,26.94µm
_06987_,26.92µm
_10002_,26.92µm
_00616_,26.91µm
_02622_,26.88µm
_03130_,26.86µm
_09423_,26.86µm
_02489_,26.82µm
_03128_,26.82µm
_04314_,26.82µm
_04787_,26.82µm
_08579_,26.82µm
_02379_,26.8µm
_05545_,26.8µm
term_mid\[27\],26.8µm
_09243_,26.78µm
net429,26.78µm
_06103_,26.76µm
_01362_,26.74µm
_03312_,26.74µm
_05929_,26.74µm
_02528_,26.72µm
_00730_,26.7µm
_04521_,26.7µm
_07168_,26.7µm
_01154_,26.69µm
_03787_,26.68µm
_06051_,26.68µm
_02366_,26.66µm
_05625_,26.66µm
_08599_,26.66µm
_09814_,26.66µm
net353,26.66µm
_03732_,26.655µm
_02767_,26.64µm
