net,length_um
_05074_,6.72µm
_05410_,6.72µm
_06116_,6.72µm
_06293_,6.72µm
_06337_,6.72µm
_06921_,6.72µm
_08434_,6.72µm
_09128_,6.72µm
_09442_,6.72µm
p_hh\[11\],6.72µm
p_hh_pipe\[10\],6.72µm
p_ll\[5\],6.72µm
p_ll_pipe\[4\],6.72µm
net411,6.72µm
net942,6.72µm
net1410,6.72µm
net1442,6.72µm
net1455,6.72µm
_02252_,6.7µm
_07018_,6.7µm
_08460_,6.7µm
_09256_,6.7µm
_08272_,6.695µm
_01064_,6.66µm
_02057_,6.66µm
_02879_,6.66µm
_03264_,6.66µm
_03596_,6.66µm
_03644_,6.66µm
_03787_,6.66µm
_03935_,6.66µm
_04832_,6.66µm
_04970_,6.66µm
_05443_,6.66µm
_07121_,6.66µm
_07767_,6.66µm
_08059_,6.66µm
net941,6.66µm
net1077,6.66µm
_00741_,6.64µm
_01086_,6.64µm
_01207_,6.64µm
_01258_,6.64µm
_01545_,6.64µm
_01909_,6.64µm
_03054_,6.64µm
_04132_,6.64µm
_04675_,6.64µm
_05402_,6.64µm
_06608_,6.64µm
_08303_,6.64µm
_08423_,6.64µm
_09540_,6.64µm
_09841_,6.64µm
term_high\[48\],6.64µm
net1561,6.64µm
_01508_,6.62µm
_03334_,6.62µm
_03956_,6.62µm
_04012_,6.62µm
_04815_,6.62µm
_00473_,6.6µm
_00938_,6.6µm
_01850_,6.6µm
_03164_,6.6µm
_03344_,6.6µm
_03381_,6.6µm
_03538_,6.6µm
_03640_,6.6µm
_03995_,6.6µm
_05045_,6.6µm
_05083_,6.6µm
_05167_,6.6µm
_05623_,6.6µm
_06057_,6.6µm
_06170_,6.6µm
_07187_,6.6µm
_07343_,6.6µm
_07344_,6.6µm
_07917_,6.6µm
_08056_,6.6µm
_08319_,6.6µm
_08661_,6.6µm
_09046_,6.6µm
_09129_,6.6µm
_09864_,6.6µm
_09934_,6.6µm
net11,6.6µm
net19,6.6µm
net29,6.6µm
net922,6.6µm
net1304,6.6µm
net1396,6.6µm
net1772,6.6µm
_00077_,6.595µm
_01646_,6.58µm
_02820_,6.58µm
_05887_,6.58µm
_06194_,6.58µm
_06419_,6.58µm
_00292_,6.54µm
_02792_,6.54µm
_06574_,6.54µm
_07829_,6.54µm
_08155_,6.54µm
_10100_,6.54µm
net871,6.54µm
_00074_,6.525µm
_00433_,6.52µm
_00910_,6.52µm
_01247_,6.52µm
_02179_,6.52µm
_02279_,6.52µm
_02649_,6.52µm
_02784_,6.52µm
_02877_,6.52µm
_02882_,6.52µm
_03828_,6.52µm
_04465_,6.52µm
_05673_,6.52µm
_06919_,6.52µm
_08610_,6.52µm
_08763_,6.52µm
_09065_,6.52µm
_09359_,6.52µm
_09728_,6.52µm
net296,6.52µm
net1625,6.52µm
net382,6.51µm
_00097_,6.5µm
_02572_,6.5µm
_03227_,6.5µm
_04155_,6.5µm
_06764_,6.5µm
net375,6.5µm
_00023_,6.485µm
net1767,6.485µm
_01998_,6.48µm
_02276_,6.48µm
_03403_,6.48µm
_03785_,6.48µm
_06312_,6.48µm
net1740,6.475µm
net1370,6.465µm
_06304_,6.445µm
_01383_,6.44µm
_01666_,6.44µm
_06383_,6.425µm
net1678,6.425µm
net1712,6.425µm
_01075_,6.42µm
_02912_,6.42µm
_03877_,6.42µm
_09007_,6.42µm
_09945_,6.42µm
_06071_,6.41µm
_00622_,6.4µm
_02557_,6.4µm
_02969_,6.4µm
_03044_,6.4µm
_03484_,6.4µm
_03613_,6.4µm
_03678_,6.4µm
_04210_,6.4µm
_04316_,6.4µm
_04572_,6.4µm
_05847_,6.4µm
_06781_,6.4µm
_08794_,6.4µm
_08808_,6.4µm
_09919_,6.4µm
_02317_,6.38µm
_03879_,6.38µm
_06453_,6.38µm
net918,6.38µm
_01277_,6.375µm
_00203_,6.365µm
_00491_,6.36µm
_00669_,6.36µm
_01046_,6.36µm
_01903_,6.36µm
_04479_,6.36µm
_04927_,6.36µm
_05249_,6.36µm
_05448_,6.36µm
_07005_,6.36µm
_07645_,6.36µm
_07725_,6.36µm
_08428_,6.36µm
_09026_,6.36µm
net284,6.36µm
_01459_,6.32µm
_01485_,6.32µm
_03049_,6.32µm
_03077_,6.32µm
_03562_,6.32µm
_04340_,6.32µm
_04780_,6.32µm
_06525_,6.32µm
_08173_,6.32µm
_08748_,6.32µm
_08802_,6.32µm
_08878_,6.32µm
net1629,6.32µm
a[0],6.31µm
a[12],6.31µm
a[16],6.31µm
a[28],6.31µm
a[4],6.31µm
a[8],6.31µm
_00063_,6.3µm
_00472_,6.3µm
_00672_,6.3µm
_00715_,6.3µm
_00972_,6.3µm
_01793_,6.3µm
_02059_,6.3µm
_02663_,6.3µm
_03340_,6.3µm
_03475_,6.3µm
_03753_,6.3µm
_04030_,6.3µm
_04484_,6.3µm
_05992_,6.3µm
_06218_,6.3µm
_08408_,6.3µm
_08490_,6.3µm
_09723_,6.3µm
p_ll\[29\],6.3µm
net321,6.3µm
net1047,6.3µm
net1382,6.3µm
_00339_,6.28µm
_00532_,6.28µm
_00958_,6.28µm
_01753_,6.28µm
_03649_,6.28µm
_03740_,6.28µm
_04239_,6.28µm
_05364_,6.28µm
_05725_,6.28µm
_06358_,6.28µm
_07237_,6.28µm
_07290_,6.28µm
_07418_,6.28µm
_07667_,6.28µm
_08163_,6.28µm
_08630_,6.28µm
_00411_,6.26µm
_00436_,6.26µm
_00522_,6.26µm
_01164_,6.26µm
_01776_,6.26µm
_01853_,6.26µm
_02444_,6.26µm
_02563_,6.26µm
_02631_,6.26µm
_02648_,6.26µm
_04072_,6.26µm
_04183_,6.26µm
_04450_,6.26µm
_04792_,6.26µm
_05020_,6.26µm
_06413_,6.26µm
_06486_,6.26µm
_06704_,6.26µm
_07092_,6.26µm
_08103_,6.26µm
_09644_,6.26µm
_09967_,6.26µm
_09971_,6.26µm
mid_sum\[1\],6.26µm
mid_sum\[30\],6.26µm
net4,6.26µm
net903,6.26µm
net906,6.26µm
net917,6.26µm
net1049,6.26µm
net1456,6.26µm
net1811,6.26µm
_04458_,6.24µm
_05450_,6.24µm
_06905_,6.24µm
_08401_,6.24µm
_09563_,6.24µm
_00158_,6.225µm
_00217_,6.225µm
_00265_,6.225µm
_03847_,6.22µm
_09042_,6.22µm
_00057_,6.2µm
_00457_,6.2µm
_08755_,6.2µm
_08835_,6.2µm
_09601_,6.2µm
net333,6.2µm
net1080,6.2µm
net1610,6.185µm
_01492_,6.18µm
_02019_,6.18µm
_02440_,6.18µm
_02680_,6.18µm
_03053_,6.18µm
_04539_,6.18µm
_05973_,6.18µm
_06673_,6.18µm
_07535_,6.18µm
_08204_,6.18µm
_08357_,6.18µm
_08501_,6.18µm
_09152_,6.18µm
_09196_,6.18µm
_09638_,6.18µm
net97,6.18µm
_00271_,6.165µm
_06956_,6.16µm
_07137_,6.16µm
_07191_,6.16µm
_07595_,6.16µm
_09886_,6.16µm
_00873_,6.14µm
_01644_,6.14µm
_03059_,6.14µm
_03945_,6.14µm
_04021_,6.14µm
_04051_,6.14µm
_04258_,6.14µm
_04786_,6.14µm
_05122_,6.14µm
_05439_,6.14µm
_05846_,6.14µm
_06153_,6.14µm
_06446_,6.14µm
_06544_,6.14µm
_07030_,6.14µm
_07195_,6.14µm
_07380_,6.14µm
_07880_,6.14µm
_08275_,6.14µm
_08296_,6.14µm
_08305_,6.14µm
_08397_,6.14µm
_08422_,6.14µm
_08474_,6.14µm
_08571_,6.14µm
_08704_,6.14µm
_08925_,6.14µm
_09311_,6.14µm
_09381_,6.14µm
net448,6.14µm
net1336,6.14µm
_04291_,6.12µm
_07323_,6.12µm
_09321_,6.12µm
p[43],6.09µm
_00767_,6.08µm
_01147_,6.08µm
_04127_,6.08µm
_06025_,6.08µm
_06405_,6.08µm
_06610_,6.08µm
_08217_,6.08µm
_10066_,6.08µm
_06813_,6.075µm
_00099_,6.065µm
_00548_,6.06µm
_01328_,6.06µm
_02700_,6.06µm
_04171_,6.06µm
_04663_,6.06µm
_05164_,6.06µm
_06959_,6.06µm
_07291_,6.06µm
_07345_,6.06µm
_09017_,6.06µm
_09491_,6.06µm
_09543_,6.06µm
_09808_,6.06µm
net263,6.06µm
net300,6.06µm
_01707_,6.04µm
_04135_,6.04µm
_06387_,6.04µm
_07627_,6.04µm
net1515,6.025µm
net1614,6.025µm
_00484_,6.02µm
_02660_,6.02µm
_02921_,6.02µm
_03369_,6.02µm
_04115_,6.02µm
_04163_,6.02µm
_04377_,6.02µm
_07019_,6.02µm
_07523_,6.02µm
_08058_,6.02µm
_08150_,6.02µm
_08444_,6.02µm
_08475_,6.02µm
_09318_,6.02µm
_09568_,6.02µm
net1621,6.005µm
_08252_,6µm
_07875_,5.98µm
_08085_,5.98µm
_09287_,5.98µm
_05440_,5.97µm
a[14],5.97µm
a[18],5.97µm
a[26],5.97µm
a[2],5.97µm
a[30],5.97µm
a[6],5.97µm
_03624_,5.96µm
_04218_,5.96µm
_04954_,5.96µm
_05983_,5.96µm
net509,5.96µm
net1601,5.96µm
_01250_,5.95µm
_01371_,5.94µm
_02291_,5.94µm
_02667_,5.94µm
_03750_,5.94µm
_03889_,5.94µm
_03977_,5.94µm
_04041_,5.94µm
_04198_,5.94µm
_04699_,5.94µm
_05517_,5.94µm
_06377_,5.94µm
_06668_,5.94µm
_06748_,5.94µm
_08035_,5.94µm
term_low\[22\],5.94µm
net1179,5.94µm
net1773,5.91µm
_04226_,5.9µm
_06363_,5.9µm
_07193_,5.9µm
_08891_,5.9µm
_08075_,5.89µm
_00321_,5.885µm
_09902_,5.88µm
_07737_,5.87µm
_00504_,5.86µm
_01750_,5.86µm
_02653_,5.86µm
_02926_,5.86µm
_03823_,5.86µm
_04190_,5.86µm
_07118_,5.86µm
_08469_,5.86µm
_08923_,5.86µm
_09758_,5.86µm
_10163_,5.86µm
p_hh\[23\],5.86µm
net1408,5.86µm
_08044_,5.855µm
_00179_,5.84µm
_01438_,5.84µm
_01683_,5.84µm
_02765_,5.84µm
_02783_,5.84µm
_04459_,5.84µm
_04491_,5.84µm
_05282_,5.84µm
_05475_,5.84µm
_06140_,5.84µm
_06200_,5.84µm
_07017_,5.84µm
_07280_,5.84µm
_07649_,5.84µm
_08012_,5.84µm
_08508_,5.84µm
_09025_,5.84µm
_09765_,5.84µm
_09777_,5.84µm
_10014_,5.84µm
mid_sum\[31\],5.84µm
mid_sum\[3\],5.84µm
p_ll\[30\],5.84µm
p_ll\[6\],5.84µm
p_ll_pipe\[1\],5.84µm
net70,5.84µm
net860,5.84µm
net1508,5.84µm
_08332_,5.83µm
_00105_,5.825µm
_00629_,5.82µm
_01509_,5.82µm
_01514_,5.82µm
_01516_,5.82µm
_01564_,5.82µm
_01658_,5.82µm
_02236_,5.82µm
_02526_,5.82µm
_04055_,5.82µm
_05540_,5.82µm
_07425_,5.82µm
_07687_,5.82µm
_08834_,5.82µm
_09254_,5.82µm
_09285_,5.82µm
net79,5.82µm
_00450_,5.805µm
_00690_,5.8µm
_00830_,5.8µm
_00890_,5.8µm
_01044_,5.8µm
_01381_,5.8µm
_01586_,5.8µm
_02326_,5.8µm
_02534_,5.8µm
_04091_,5.8µm
_04217_,5.8µm
_04724_,5.8µm
_05366_,5.8µm
_05956_,5.8µm
_06299_,5.8µm
_06676_,5.8µm
_07071_,5.8µm
_07217_,5.8µm
_07994_,5.8µm
_08871_,5.8µm
_09610_,5.8µm
_09655_,5.8µm
_10094_,5.8µm
p_hh_pipe\[8\],5.8µm
net1469,5.8µm
net1534,5.8µm
net1573,5.8µm
_02105_,5.78µm
_02725_,5.78µm
_00163_,5.765µm
_00229_,5.765µm
_00269_,5.765µm
_00832_,5.74µm
_01139_,5.74µm
_02662_,5.74µm
_03319_,5.74µm
_04129_,5.74µm
_04357_,5.74µm
_05505_,5.74µm
_07028_,5.74µm
_08409_,5.74µm
_09355_,5.74µm
_09469_,5.74µm
net837,5.74µm
net996,5.74µm
net1031,5.74µm
_00248_,5.725µm
_00259_,5.725µm
_00573_,5.72µm
_00723_,5.72µm
_00755_,5.72µm
_01127_,5.72µm
_01325_,5.72µm
_01444_,5.72µm
_02031_,5.72µm
_02314_,5.72µm
_03366_,5.72µm
_04600_,5.72µm
_04802_,5.72µm
_05331_,5.72µm
_05397_,5.72µm
_05656_,5.72µm
_05939_,5.72µm
_05951_,5.72µm
_07168_,5.72µm
_07183_,5.72µm
_08010_,5.72µm
_08107_,5.72µm
_08551_,5.72µm
_08654_,5.72µm
_08673_,5.72µm
_09281_,5.72µm
_09419_,5.72µm
net48,5.72µm
net57,5.72µm
net362,5.72µm
net1208,5.72µm
net1419,5.72µm
_09984_,5.71µm
_03903_,5.7µm
_07362_,5.7µm
_07669_,5.7µm
net237,5.7µm
_03183_,5.695µm
_00258_,5.685µm
_00506_,5.68µm
_00754_,5.68µm
_00856_,5.68µm
_01474_,5.68µm
_02550_,5.68µm
_02813_,5.68µm
_03109_,5.68µm
_03318_,5.68µm
_03431_,5.68µm
_03454_,5.68µm
_03954_,5.68µm
_04851_,5.68µm
_04880_,5.68µm
_05349_,5.68µm
_05431_,5.68µm
_05609_,5.68µm
_06134_,5.68µm
_06244_,5.68µm
_06461_,5.68µm
_06783_,5.68µm
_07080_,5.68µm
_07208_,5.68µm
_07295_,5.68µm
_07397_,5.68µm
_07448_,5.68µm
_07463_,5.68µm
_07525_,5.68µm
_07919_,5.68µm
_08102_,5.68µm
_09119_,5.68µm
_09711_,5.68µm
net10,5.68µm
net87,5.68µm
net422,5.68µm
net1023,5.68µm
net1297,5.68µm
net1312,5.68µm
net1414,5.68µm
net1429,5.68µm
a[13],5.63µm
_01078_,5.62µm
_03019_,5.62µm
_03093_,5.62µm
_06398_,5.62µm
_08729_,5.62µm
_04489_,5.61µm
_00291_,5.605µm
_00717_,5.6µm
_00862_,5.6µm
_01167_,5.6µm
_02805_,5.6µm
_03768_,5.6µm
_04110_,5.6µm
_04926_,5.6µm
_05684_,5.6µm
_06151_,5.6µm
_06205_,5.6µm
_06379_,5.6µm
_06653_,5.6µm
_06674_,5.6µm
_06886_,5.6µm
_07015_,5.6µm
_07590_,5.6µm
_07686_,5.6µm
_08188_,5.6µm
_08695_,5.6µm
_08752_,5.6µm
_08901_,5.6µm
_08958_,5.6µm
_08984_,5.6µm
_09743_,5.6µm
net1257,5.6µm
net1600,5.6µm
net201,5.59µm
_02517_,5.58µm
_06311_,5.58µm
_07563_,5.58µm
_00805_,5.56µm
_01300_,5.56µm
_01341_,5.56µm
_05843_,5.56µm
_06904_,5.56µm
_07608_,5.56µm
_08312_,5.56µm
_00337_,5.555µm
a[19],5.53µm
p[10],5.53µm
p[28],5.53µm
p[61],5.53µm
p[63],5.53µm
_03771_,5.52µm
_04473_,5.52µm
_02685_,5.5µm
_04346_,5.5µm
_08358_,5.5µm
_08850_,5.5µm
_00355_,5.48µm
_01418_,5.48µm
_02798_,5.48µm
_03308_,5.48µm
_04113_,5.48µm
_04237_,5.48µm
_05615_,5.48µm
_06154_,5.48µm
_06548_,5.48µm
_07811_,5.48µm
_08481_,5.48µm
_08556_,5.48µm
_08670_,5.48µm
_09044_,5.48µm
net206,5.48µm
net1196,5.48µm
_10001_,5.465µm
_05336_,5.46µm
_06067_,5.46µm
_06492_,5.46µm
_09615_,5.46µm
_05322_,5.44µm
_07158_,5.44µm
_09361_,5.44µm
_00242_,5.435µm
net1553,5.435µm
_06024_,5.43µm
_07874_,5.415µm
_00565_,5.4µm
_01607_,5.4µm
_01647_,5.4µm
_01696_,5.4µm
_01849_,5.4µm
_03919_,5.4µm
_04941_,5.4µm
_05143_,5.4µm
_05257_,5.4µm
_05283_,5.4µm
_06477_,5.4µm
_07914_,5.4µm
_10087_,5.4µm
p_ll\[28\],5.4µm
p_ll_pipe\[30\],5.4µm
net1062,5.4µm
net1437,5.4µm
_00001_,5.38µm
_00073_,5.38µm
_00414_,5.38µm
_00465_,5.38µm
_00487_,5.38µm
_00881_,5.38µm
_00934_,5.38µm
_00957_,5.38µm
_01116_,5.38µm
_01342_,5.38µm
_03550_,5.38µm
_03713_,5.38µm
_04191_,5.38µm
_04429_,5.38µm
_05115_,5.38µm
_06338_,5.38µm
_06693_,5.38µm
_07064_,5.38µm
_08688_,5.38µm
_09236_,5.38µm
_09470_,5.38µm
_09560_,5.38µm
_09740_,5.38µm
_09953_,5.38µm
_10149_,5.38µm
mid_sum\[17\],5.38µm
mid_sum\[9\],5.38µm
p_hh\[7\],5.38µm
p_lh\[26\],5.38µm
p_ll\[19\],5.38µm
p_ll_pipe\[28\],5.38µm
p_ll_pipe\[9\],5.38µm
term_high\[50\],5.38µm
term_high\[59\],5.38µm
net104,5.38µm
net1019,5.38µm
net1420,5.38µm
net1444,5.38µm
_00773_,5.37µm
_00267_,5.365µm
_00752_,5.36µm
_01057_,5.36µm
_02214_,5.36µm
_02684_,5.36µm
_02764_,5.36µm
_03580_,5.36µm
_04263_,5.36µm
_04326_,5.36µm
_04443_,5.36µm
_05258_,5.36µm
_06701_,5.36µm
_09587_,5.36µm
_09846_,5.36µm
net1605,5.36µm
net1778,5.36µm
_00236_,5.355µm
_00226_,5.34µm
_00435_,5.34µm
_00980_,5.34µm
_02148_,5.34µm
_02931_,5.34µm
_03036_,5.34µm
_03292_,5.34µm
_03424_,5.34µm
_03448_,5.34µm
_03974_,5.34µm
_04290_,5.34µm
_04385_,5.34µm
_04444_,5.34µm
_04594_,5.34µm
_05175_,5.34µm
_05367_,5.34µm
_05395_,5.34µm
_05459_,5.34µm
_05637_,5.34µm
_05768_,5.34µm
_06056_,5.34µm
_06457_,5.34µm
_06541_,5.34µm
_06670_,5.34µm
_06834_,5.34µm
_07278_,5.34µm
_07545_,5.34µm
_07569_,5.34µm
_07674_,5.34µm
_08476_,5.34µm
_08952_,5.34µm
_09143_,5.34µm
a_l\[9\],5.34µm
p_lh\[24\],5.34µm
term_low\[12\],5.34µm
net898,5.34µm
net1044,5.34µm
net1409,5.34µm
_03872_,5.335µm
_00029_,5.305µm
_00086_,5.305µm
_00442_,5.305µm
_04317_,5.3µm
a[11],5.29µm
a[23],5.29µm
a[3],5.29µm
_01452_,5.28µm
_04400_,5.28µm
_06362_,5.28µm
_06374_,5.28µm
_08032_,5.28µm
_08050_,5.28µm
_08751_,5.28µm
_09317_,5.28µm
_09653_,5.28µm
_09830_,5.28µm
net34,5.28µm
net64,5.28µm
net174,5.28µm
net920,5.28µm
net262,5.265µm
_01746_,5.26µm
_02259_,5.26µm
_02523_,5.26µm
_03409_,5.26µm
_03632_,5.26µm
_03688_,5.26µm
_03743_,5.26µm
_03934_,5.26µm
_03990_,5.26µm
_04407_,5.26µm
_04423_,5.26µm
_04979_,5.26µm
_05518_,5.26µm
_06325_,5.26µm
_06512_,5.26µm
_06822_,5.26µm
_06829_,5.26µm
_07079_,5.26µm
_08117_,5.26µm
_08649_,5.26µm
_08854_,5.26µm
_09023_,5.26µm
_09179_,5.26µm
_09565_,5.26µm
_09706_,5.26µm
_09799_,5.26µm
_09800_,5.26µm
net18,5.26µm
net1040,5.26µm
net1095,5.26µm
net1438,5.26µm
_04888_,5.24µm
_07293_,5.24µm
_09907_,5.24µm
_00348_,5.22µm
_00426_,5.22µm
_00502_,5.22µm
_00503_,5.22µm
_00988_,5.22µm
_01156_,5.22µm
_01204_,5.22µm
_01637_,5.22µm
_02051_,5.22µm
_02339_,5.22µm
_03338_,5.22µm
_03491_,5.22µm
_03745_,5.22µm
_03751_,5.22µm
_03838_,5.22µm
_03853_,5.22µm
_03921_,5.22µm
_04390_,5.22µm
_04703_,5.22µm
_04773_,5.22µm
_04819_,5.22µm
_05425_,5.22µm
_05605_,5.22µm
_06035_,5.22µm
_06039_,5.22µm
_06239_,5.22µm
_06255_,5.22µm
_06547_,5.22µm
_06860_,5.22µm
_07140_,5.22µm
_07161_,5.22µm
_07657_,5.22µm
_07915_,5.22µm
_08664_,5.22µm
net836,5.22µm
net1340,5.22µm
net1454,5.22µm
_00206_,5.215µm
_03433_,5.16µm
_04840_,5.16µm
_05990_,5.16µm
_06354_,5.16µm
_06569_,5.16µm
_07275_,5.16µm
_09696_,5.16µm
_00605_,5.14µm
_01135_,5.14µm
_03560_,5.14µm
_04590_,5.14µm
_05530_,5.14µm
_06028_,5.14µm
_06284_,5.14µm
_08037_,5.14µm
_08487_,5.14µm
_08622_,5.14µm
_09193_,5.14µm
_09233_,5.14µm
_09457_,5.14µm
term_high\[63\],5.14µm
net1224,5.14µm
_02327_,5.12µm
_03927_,5.12µm
_06109_,5.12µm
_07107_,5.12µm
net1696,5.12µm
_00689_,5.1µm
_02129_,5.1µm
_02514_,5.1µm
_03645_,5.1µm
_03908_,5.1µm
_06373_,5.1µm
_06687_,5.1µm
_07012_,5.1µm
_09819_,5.1µm
net1149,5.1µm
_00107_,5.095µm
net1774,5.095µm
net1681,5.085µm
p[62],5.07µm
_07188_,5.06µm
_08356_,5.06µm
net1652,5.06µm
_08602_,5.04µm
_08902_,5.04µm
_01405_,5.02µm
_01804_,5.02µm
_03998_,5.02µm
_04760_,5.02µm
_04912_,5.02µm
_04956_,5.02µm
_05447_,5.02µm
_06972_,5.02µm
_07048_,5.02µm
_08605_,5.02µm
_09070_,5.02µm
_09803_,5.02µm
net876,5.02µm
net1747,5.02µm
_02593_,5µm
_06065_,5µm
_00806_,4.985µm
_04238_,4.96µm
a[17],4.95µm
a[1],4.95µm
a[29],4.95µm
a[5],4.95µm
a[9],4.95µm
_02014_,4.94µm
_02711_,4.94µm
_02774_,4.94µm
_04121_,4.94µm
_05865_,4.94µm
_06716_,4.94µm
_08803_,4.94µm
_08822_,4.94µm
_09709_,4.94µm
p_hh\[17\],4.94µm
net1308,4.94µm
net1348,4.94µm
_00185_,4.92µm
_00413_,4.92µm
_00596_,4.92µm
_00803_,4.92µm
_00848_,4.92µm
_01632_,4.92µm
_01795_,4.92µm
_01993_,4.92µm
_02460_,4.92µm
_03466_,4.92µm
_04000_,4.92µm
_04281_,4.92µm
_04376_,4.92µm
_05099_,4.92µm
_05557_,4.92µm
_05780_,4.92µm
_06357_,4.92µm
_07225_,4.92µm
_07975_,4.92µm
_08463_,4.92µm
_08785_,4.92µm
_08911_,4.92µm
_09221_,4.92µm
_09226_,4.92µm
_09367_,4.92µm
_09585_,4.92µm
mid_sum\[11\],4.92µm
mid_sum\[5\],4.92µm
p_hh\[13\],4.92µm
p_hh_pipe\[0\],4.92µm
p_hh_pipe\[2\],4.92µm
p_lh\[0\],4.92µm
p_ll\[9\],4.92µm
term_high\[55\],4.92µm
term_low\[14\],4.92µm
net334,4.92µm
net1088,4.92µm
net1339,4.92µm
net1398,4.92µm
net1436,4.92µm
term_mid\[46\],4.915µm
_00962_,4.9µm
_02596_,4.9µm
_03110_,4.9µm
_05200_,4.9µm
_05327_,4.9µm
_06011_,4.9µm
_06092_,4.9µm
_07709_,4.9µm
_08671_,4.9µm
_08809_,4.9µm
_08838_,4.9µm
net276,4.9µm
net482,4.9µm
_00127_,4.885µm
_00003_,4.88µm
_00429_,4.88µm
_00476_,4.88µm
_00558_,4.88µm
_00722_,4.88µm
_01391_,4.88µm
_01566_,4.88µm
_01680_,4.88µm
_01829_,4.88µm
_01854_,4.88µm
_03086_,4.88µm
_03901_,4.88µm
_04118_,4.88µm
_04529_,4.88µm
_04578_,4.88µm
_04630_,4.88µm
_04698_,4.88µm
_05001_,4.88µm
_05647_,4.88µm
_05650_,4.88µm
_06010_,4.88µm
_06264_,4.88µm
_06275_,4.88µm
_06855_,4.88µm
_08400_,4.88µm
_08544_,4.88µm
_08795_,4.88µm
_09111_,4.88µm
_09642_,4.88µm
_09961_,4.88µm
net88,4.88µm
net452,4.88µm
net1443,4.88µm
net1450,4.88µm
net1473,4.88µm
net1642,4.88µm
_03650_,4.86µm
p[46],4.85µm
_00275_,4.845µm
_00343_,4.845µm
_08741_,4.825µm
_01390_,4.82µm
_01925_,4.82µm
_02607_,4.82µm
_04421_,4.82µm
_04911_,4.82µm
_05059_,4.82µm
_06351_,4.82µm
_06427_,4.82µm
_07308_,4.82µm
_07430_,4.82µm
_08015_,4.82µm
_09896_,4.82µm
net7,4.82µm
net980,4.82µm
net1057,4.82µm
_06310_,4.815µm
_07000_,4.805µm
_00191_,4.8µm
_00647_,4.8µm
_01801_,4.8µm
_03058_,4.8µm
_03210_,4.8µm
_03250_,4.8µm
_04124_,4.8µm
_04140_,4.8µm
_04367_,4.8µm
_05002_,4.8µm
_05058_,4.8µm
_05162_,4.8µm
_06260_,4.8µm
_06348_,4.8µm
_06628_,4.8µm
_06785_,4.8µm
_07143_,4.8µm
_07239_,4.8µm
_07309_,4.8µm
_07358_,4.8µm
_07738_,4.8µm
_08148_,4.8µm
_08379_,4.8µm
_08812_,4.8µm
_08884_,4.8µm
_09652_,4.8µm
_09876_,4.8µm
_09899_,4.8µm
_09921_,4.8µm
_09972_,4.8µm
_10062_,4.8µm
net40,4.8µm
net78,4.8µm
net1649,4.8µm
net1703,4.8µm
net984,4.785µm
_10133_,4.775µm
_00737_,4.76µm
_01100_,4.76µm
_01276_,4.76µm
_01470_,4.76µm
_02180_,4.76µm
_02250_,4.76µm
_02337_,4.76µm
_02476_,4.76µm
_02625_,4.76µm
_02800_,4.76µm
_02867_,4.76µm
_03073_,4.76µm
_03156_,4.76µm
_03707_,4.76µm
_04101_,4.76µm
_04653_,4.76µm
_05229_,4.76µm
_05374_,4.76µm
_05380_,4.76µm
_05393_,4.76µm
_05591_,4.76µm
_05864_,4.76µm
_06061_,4.76µm
_06245_,4.76µm
_06445_,4.76µm
_06629_,4.76µm
_06733_,4.76µm
_07061_,4.76µm
_07388_,4.76µm
_07809_,4.76µm
_08677_,4.76µm
_10035_,4.76µm
_10063_,4.76µm
net16,4.76µm
net101,4.76µm
net107,4.76µm
net110,4.76µm
net378,4.76µm
net897,4.76µm
net902,4.76µm
net1096,4.76µm
net1293,4.76µm
net1620,4.76µm
net1784,4.76µm
_00302_,4.72µm
_01230_,4.7µm
_03987_,4.7µm
_04062_,4.7µm
_07356_,4.7µm
net1531,4.7µm
_00602_,4.68µm
_01048_,4.68µm
_01058_,4.68µm
_01070_,4.68µm
_01225_,4.68µm
_01279_,4.68µm
_01283_,4.68µm
_01955_,4.68µm
_01982_,4.68µm
_02344_,4.68µm
_02435_,4.68µm
_05392_,4.68µm
_05932_,4.68µm
_05949_,4.68µm
_07003_,4.68µm
_08820_,4.68µm
_09031_,4.68µm
_10085_,4.68µm
_02145_,4.66µm
_02411_,4.66µm
_03885_,4.66µm
_07577_,4.66µm
_09478_,4.66µm
_03540_,4.64µm
_07675_,4.64µm
_00092_,4.625µm
a[15],4.61µm
a[24],4.61µm
a[27],4.61µm
a[31],4.61µm
rst,4.61µm
_00034_,4.6µm
_00852_,4.6µm
_02058_,4.6µm
net1536,4.6µm
_00352_,4.585µm
_00208_,4.58µm
_01172_,4.58µm
net1735,4.57µm
_01031_,4.56µm
_01216_,4.56µm
_01387_,4.56µm
_02237_,4.56µm
_02305_,4.56µm
_02429_,4.56µm
_02770_,4.56µm
_03043_,4.56µm
_03769_,4.56µm
_04123_,4.56µm
_04519_,4.56µm
_06390_,4.56µm
_07961_,4.56µm
_08177_,4.56µm
_09303_,4.56µm
_09455_,4.56µm
_09862_,4.56µm
net222,4.56µm
_01904_,4.54µm
_00366_,4.485µm
_00039_,4.48µm
_00060_,4.48µm
_01001_,4.48µm
_01489_,4.48µm
_01535_,4.48µm
_01910_,4.48µm
_03887_,4.48µm
_04548_,4.48µm
_05003_,4.48µm
_05187_,4.48µm
_06148_,4.48µm
_06917_,4.48µm
_07373_,4.48µm
_07775_,4.48µm
_07929_,4.48µm
_08492_,4.48µm
_08550_,4.48µm
